일련번호,차량번호,통과시각,파일경로,CODE,인식타임,경차여부,바닥밝기,유효,선택,숫자번호,번호판영역,촬영정보,번호판밝기,전기차,전기차2
,"10무6375","20181103065419193","C:\Img\2018\11\03\065419193S_6375.jpg","01","62",,"23",,"1","106375","(11, 532), W:193, H:87","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"02오7826","20181103081040238","C:\Img\2018\11\03\081040238S_7826.jpg","01","105",,"14",,"1","027826","(125, 505), W:169, H:134","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"61어6265","20181103084611189","C:\Img\2018\11\03\084611189S_6265.jpg","01","86",,"14",,"1","616265","(135, 518), W:221, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181103085015115","C:\Img\2018\11\03\085015115S_XXXX.jpg","01","257",,"16","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"62모5118","20181103090144187","C:\Img\2018\11\03\090144187S_5118.jpg","01","201",,"14",,"1","625118","(45, 532), W:179, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"69나9105","20181103090309553","C:\Img\2018\11\03\090309553S_9105.jpg","01","107",,"19",,"1","699105","(81, 496), W:183, H:89","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"49나9105","20181103090330755","C:\Img\2018\11\03\090330755S_9105.jpg","01","81",,"18",,"1","499105","(171, 488), W:317, H:91","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"26보0166","20181103091202388","C:\Img\2018\11\03\091202388S_0166.jpg","01","51",,"17",,"1","260166","(333, 496), W:257, H:89","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"16더1496","20181103093240767","C:\Img\2018\11\03\093240767S_1496.jpg","01","213",,"19",,"1","161496","(2, 540), W:200, H:105","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"06머1496","20181103093254399","C:\Img\2018\11\03\093254399S_1496.jpg","01","83",,"20",,"1","061496","(363, 506), W:335, H:89","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"30부3898","20181103094648959","C:\Img\2018\11\03\094648959S_3898.jpg","01","78",,"18",,"1","303898","(211, 446), W:205, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"서울56나8439","20181103100621411","C:\Img\2018\11\03\100621411S_8439.jpg","01","61",,"24",,"1","568439","(446, 463), W:214, H:140","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"72주6277","20181103105423875","C:\Img\2018\11\03\105423875S_6277.jpg","01","122",,"40",,"1","726277","(39, 478), W:209, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"34모1807","20181103110602379","C:\Img\2018\11\03\110602379S_1807.jpg","01","87",,"44",,"1","341807","(53, 526), W:205, H:89","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"38무0808","20181103111437385","C:\Img\2018\11\03\111437385S_0808.jpg","01","66",,"47",,"1","380808","(103, 474), W:219, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181103120638530","C:\Img\2018\11\03\120638530S_XXXX.jpg","01","397",,"65","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"53두2678","20181103120727349","C:\Img\2018\11\03\120727349S_2678.jpg","01","84",,"64",,"1","532678","(259, 532), W:279, H:89","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"61어6443","20181103120916665","C:\Img\2018\11\03\120916665S_6443.jpg","01","81",,"63",,"1","616443","(227, 470), W:227, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181103120959711","C:\Img\2018\11\03\120959711S_XXXX.jpg","01","423",,"66","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"55가4187","20181103121152604","C:\Img\2018\11\03\121152604S_4187.jpg","01","57",,"61",,"1","554187","(39, 456), W:177, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"55로4382","20181103122742310","C:\Img\2018\11\03\122742310S_4382.jpg","01","74",,"60",,"1","554382","(191, 440), W:199, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"66조3068","20181103122817027","C:\Img\2018\11\03\122817027S_3068.jpg","01","54",,"61",,"1","663068","(37, 492), W:219, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181103123355997","C:\Img\2018\11\03\123355997S_XXXX.jpg","01","82",,"43","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"58로8086","20181103124116831","C:\Img\2018\11\03\124116831S_8086.jpg","01","61",,"17",,"1","588086","(223, 468), W:209, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"43호7841","20181103125225797","C:\Img\2018\11\03\125225797S_7841.jpg","01","101",,"17",,"1","437841","(7, 502), W:189, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181103130424468","C:\Img\2018\11\03\130424468S_XXXX.jpg","01","315",,"16","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"01수7261","20181103130602970","C:\Img\2018\11\03\130602970S_7261.jpg","01","50",,"16",,"1","017261","(613, 462), W:291, H:151","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"01수7261","20181103130633222","C:\Img\2018\11\03\130633222S_7261.jpg","01","49",,"16",,"1","017261","(447, 470), W:255, H:147","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"22다9791","20181103132557793","C:\Img\2018\11\03\132557793S_9791.jpg","01","58",,"21",,"1","229791","(63, 556), W:235, H:95","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181103132801864","C:\Img\2018\11\03\132801864S_XXXX.jpg","01","237",,"17","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"49나9105","20181103133431880","C:\Img\2018\11\03\133431880S_9105.jpg","01","76",,"19",,"1","499105","(85, 518), W:211, H:91","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"08부4506","20181103140228227","C:\Img\2018\11\03\140228227S_4506.jpg","01","125",,"17",,"1","084506","(161, 514), W:163, H:89","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"18오6333","20181103141640677","C:\Img\2018\11\03\141640677S_6333.jpg","01","108",,"14",,"1","186333","(81, 468), W:207, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181103145444946","C:\Img\2018\11\03\145444946S_XXXX.jpg","01","397",,"21","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181103145611817","C:\Img\2018\11\03\145611817S_XXXX.jpg","01","122",,"20","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181103152724096","C:\Img\2018\11\03\152724096S_XXXX.jpg","01","271",,"14","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181103160509958","C:\Img\2018\11\03\160509958S_XXXX.jpg","01","414",,"15","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"02서3085","20181103160947127","C:\Img\2018\11\03\160947127S_3085.jpg","01","46",,"15",,"1","023085","(165, 460), W:243, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"03버8519","20181103161218721","C:\Img\2018\11\03\161218721S_8519.jpg","01","75",,"18",,"1","038519","(145, 548), W:153, H:135","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"65도7648","20181103161249642","C:\Img\2018\11\03\161249642S_7648.jpg","01","116",,"14",,"1","657648","(61, 512), W:211, H:89","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"22도4628","20181103164025303","C:\Img\2018\11\03\164025303S_4628.jpg","01","80",,"16",,"1","224628","(71, 450), W:173, H:81","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"56하4674","20181103165026215","C:\Img\2018\11\03\165026215S_4674.jpg","01","40",,"13",,"1","564674","(241, 512), W:233, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181103165222889","C:\Img\2018\11\03\165222889S_XXXX.jpg","01","82",,"12","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181103173644443","C:\Img\2018\11\03\173644443S_XXXX.jpg","01","174",,"14","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"21더3199","20181103182042602","C:\Img\2018\11\03\182042602S_3199.jpg","01","76",,"12",,"1","213199","(309, 490), W:305, H:89","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"48도1380","20181103182122940","C:\Img\2018\11\03\182122940S_1380.jpg","01","59",,"11",,"1","481380","(219, 502), W:219, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181103184446847","C:\Img\2018\11\03\184446847S_XXXX.jpg","01","270",,"15","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"20호6163","20181103193359847","C:\Img\2018\11\03\193359847S_6163.jpg","01","58",,"25",,"1","206163","(111, 474), W:201, H:79","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"06부5849","20181103200809391","C:\Img\2018\11\03\200809391S_5849.jpg","01","70",,"21",,"1","065849","(181, 436), W:217, H:83","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"30부3898","20181103201201233","C:\Img\2018\11\03\201201233S_3898.jpg","01","86",,"22",,"1","303898","(271, 444), W:233, H:83","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"21루5336","20181103212816562","C:\Img\2018\11\03\212816562S_5336.jpg","01","272",,"25",,"1","215336","(29, 524), W:197, H:97","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"56루0994","20181104011302396","C:\Img\2018\11\04\011302396S_0994.jpg","01","65",,"25",,"1","560994","(367, 506), W:275, H:87","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"02서3085","20181104055315905","C:\Img\2018\11\04\055315905S_3085.jpg","01","65",,"25",,"1","023085","(141, 454), W:227, H:83","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"45두9422","20181104060026731","C:\Img\2018\11\04\060026731S_9422.jpg","01","48",,"27",,"1","459422","(295, 538), W:267, H:93","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"55로3413","20181104064252554","C:\Img\2018\11\04\064252554S_3413.jpg","01","87",,"28",,"1","553413","(31, 450), W:171, H:81","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"미인식","20181104064955253","C:\Img\2018\11\04\064955253S_XXXX.jpg","01","63",,"25","1","1",,,"1200UM 12430549 / 1/500S / Gain 500 /",,,
,"65마3176","20181104072243043","C:\Img\2018\11\04\072243043S_3176.jpg","01","54",,"12",,"1","653176","(287, 422), W:235, H:81","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"40부3014","20181104073646633","C:\Img\2018\11\04\073646633S_3014.jpg","01","70",,"13",,"1","403014","(163, 460), W:211, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"26서4170","20181104074301209","C:\Img\2018\11\04\074301209S_4170.jpg","01","183",,"15",,"1","264170","(191, 474), W:211, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"18오6333","20181104074920946","C:\Img\2018\11\04\074920946S_6333.jpg","01","62",,"13",,"1","186333","(203, 434), W:215, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"52부1969","20181104075655597","C:\Img\2018\11\04\075655597S_1969.jpg","01","83",,"14",,"1","521969","(43, 346), W:169, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"26노0255","20181104081343037","C:\Img\2018\11\04\081343037S_0255.jpg","01","107",,"15",,"1","260255","(57, 470), W:183, H:81","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"53두0322","20181104082457574","C:\Img\2018\11\04\082457574S_0322.jpg","01","56",,"14",,"1","530322","(23, 572), W:211, H:89","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"10루3775","20181104083226850","C:\Img\2018\11\04\083226850S_3775.jpg","01","90",,"15",,"1","103775","(235, 478), W:227, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"06머7398","20181104091229939","C:\Img\2018\11\04\091229939S_7398.jpg","01","56",,"16",,"1","067398","(245, 448), W:323, H:97","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"15너9016","20181104094515880","C:\Img\2018\11\04\094515880S_9016.jpg","01","182",,"17",,"1","159016","(81, 528), W:217, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"47마7917","20181104094627355","C:\Img\2018\11\04\094627355S_7917.jpg","01","63",,"21",,"1","477917","(127, 552), W:241, H:91","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"23우2622","20181104095027840","C:\Img\2018\11\04\095027840S_2622.jpg","01","125",,"17",,"1","232622","(97, 508), W:211, H:89","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"47루6515","20181104101618310","C:\Img\2018\11\04\101618310S_6515.jpg","01","109",,"30",,"1","476515","(127, 540), W:151, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"49나9105","20181104104023134","C:\Img\2018\11\04\104023134S_9105.jpg","01","74",,"36",,"1","499105","(189, 500), W:227, H:93","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"66조3068","20181104104127810","C:\Img\2018\11\04\104127810S_3068.jpg","01","93",,"34",,"1","663068","(21, 496), W:211, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181104104418120","C:\Img\2018\11\04\104418120S_XXXX.jpg","01","185",,"37","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"30부3898","20181104110359538","C:\Img\2018\11\04\110359538S_3898.jpg","01","104",,"39",,"1","303898","(215, 450), W:211, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"69수3763","20181104111639034","C:\Img\2018\11\04\111639034S_3763.jpg","01","79",,"46",,"1","693763","(3, 508), W:179, H:89","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"43부1128","20181104112502541","C:\Img\2018\11\04\112502541S_1128.jpg","01","129",,"47",,"1","431128","(65, 504), W:173, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"61어6443","20181104113019775","C:\Img\2018\11\04\113019775S_6443.jpg","01","79",,"50",,"1","616443","(237, 490), W:273, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"65저8713","20181104114316398","C:\Img\2018\11\04\114316398S_8713.jpg","01","258",,"53",,"1","658713","(61, 528), W:205, H:97","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"55로4382","20181104115417230","C:\Img\2018\11\04\115417230S_4382.jpg","01","102",,"58",,"1","554382","(169, 474), W:229, H:91","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"34호2054","20181104120939183","C:\Img\2018\11\04\120939183S_2054.jpg","01","96",,"67",,"1","342054","(183, 550), W:273, H:91","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"72주6277","20181104125206305","C:\Img\2018\11\04\125206305S_6277.jpg","01","143",,"16",,"1","726277","(63, 476), W:215, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"서울31아6902","20181104141305658","C:\Img\2018\11\04\141305658S_6902.jpg","01","66",,"17",,"1","316902","(193, 496), W:253, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"67가4150","20181104143338017","C:\Img\2018\11\04\143338017S_4150.jpg","01","132",,"17",,"1","674150","(241, 514), W:273, H:89","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"54두1878","20181104171357612","C:\Img\2018\11\04\171357612S_1878.jpg","01","100",,"12",,"1","541878","(125, 484), W:185, H:91","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"52저9430","20181104180149505","C:\Img\2018\11\04\180149505S_9430.jpg","01","70",,"12",,"1","529430","(253, 430), W:251, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"60노3779","20181104180159611","C:\Img\2018\11\04\180159611S_3779.jpg","01","87",,"10",,"1","603779","(87, 500), W:187, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"38구8259","20181104181358100","C:\Img\2018\11\04\181358100S_8259.jpg","01","99",,"12",,"1","388259","(203, 496), W:225, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181104182750123","C:\Img\2018\11\04\182750123S_XXXX.jpg","01","155",,"14","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"02서3085","20181104192518844","C:\Img\2018\11\04\192518844S_3085.jpg","01","55",,"27",,"1","023085","(201, 448), W:255, H:85","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"72루3355","20181104200302426","C:\Img\2018\11\04\200302426S_3355.jpg","01","78",,"23",,"1","723355","(165, 476), W:235, H:85","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"20호6163","20181104200550878","C:\Img\2018\11\04\200550878S_6163.jpg","01","84",,"24",,"1","206163","(213, 476), W:227, H:83","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"26보0740","20181104201112945","C:\Img\2018\11\04\201112945S_0740.jpg","01","61",,"21",,"1","260740","(25, 440), W:195, H:81","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"46소0831","20181104201136984","C:\Img\2018\11\04\201136984S_0831.jpg","01","57",,"23",,"1","460831","(67, 482), W:233, H:87","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"48버0271","20181104212501454","C:\Img\2018\11\04\212501454S_0271.jpg","01","73",,"24",,"1","480271","(277, 462), W:193, H:85","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"65마3176","20181105043909204","C:\Img\2018\11\05\043909204S_3176.jpg","01","62",,"21",,"1","653176","(219, 436), W:209, H:81","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"미인식","20181105051738759","C:\Img\2018\11\05\051738759S_XXXX.jpg","01","279",,"24","1","1",,,"1200UM 12430549 / 1/500S / Gain 500 /",,,
,"43부1128","20181105052005277","C:\Img\2018\11\05\052005277S_1128.jpg","01","90",,"22",,"1","431128","(117, 498), W:181, H:85","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"45두9422","20181105061011386","C:\Img\2018\11\05\061011386S_9422.jpg","01","55",,"27",,"1","459422","(375, 520), W:283, H:85","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"61어6265","20181105062118870","C:\Img\2018\11\05\062118870S_6265.jpg","01","74",,"25",,"1","616265","(197, 498), W:251, H:87","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"08부4506","20181105065638985","C:\Img\2018\11\05\065638985S_4506.jpg","01","78",,"26",,"1","084506","(353, 464), W:199, H:83","1200UM 12430549 / 1/500S / Gain 500 /",,,
,"미인식","20181105072402043","C:\Img\2018\11\05\072402043S_XXXX.jpg","01","266",,"16","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"49나9105","20181105072420793","C:\Img\2018\11\05\072420793S_9105.jpg","01","69",,"14",,"1","499105","(395, 474), W:357, H:99","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"36머2096","20181105072834438","C:\Img\2018\11\05\072834438S_2096.jpg","01","50",,"15",,"1","362096","(291, 506), W:263, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"65도7648","20181105073044400","C:\Img\2018\11\05\073044400S_7648.jpg","01","110",,"13",,"1","657648","(107, 536), W:237, H:93","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"02오7826","20181105073819266","C:\Img\2018\11\05\073819266S_7826.jpg","01","94",,"13",,"1","027826","(31, 534), W:159, H:135","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181105074625956","C:\Img\2018\11\05\074625956S_XXXX.jpg","01","278",,"14","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181105074645824","C:\Img\2018\11\05\074645824S_XXXX.jpg","01","178",,"14","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"61어6443","20181105074706338","C:\Img\2018\11\05\074706338S_6443.jpg","01","61",,"15",,"1","616443","(215, 488), W:327, H:99","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"52부1969","20181105080548560","C:\Img\2018\11\05\080548560S_1969.jpg","01","66",,"15",,"1","521969","(93, 346), W:197, H:89","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"62모5118","20181105080858945","C:\Img\2018\11\05\080858945S_5118.jpg","01","99",,"13",,"1","625118","(219, 492), W:213, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"06머7398","20181105081710107","C:\Img\2018\11\05\081710107S_7398.jpg","01","63",,"14",,"1","067398","(81, 496), W:315, H:95","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"12주6277","20181105082213036","C:\Img\2018\11\05\082213036S_6277.jpg","01","129",,"15",,"1","126277","(35, 476), W:191, H:85","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"65마3176","20181105083017748","C:\Img\2018\11\05\083017748S_3176.jpg","01","60",,"14",,"1","653176","(241, 438), W:223, H:81","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"미인식","20181105083519086","C:\Img\2018\11\05\083519086S_XXXX.jpg","01","111",,"17","1","1",,,"1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"58무0164","20181105084546704","C:\Img\2018\11\05\084546704S_0164.jpg","01","131",,"14",,"1","580164","(307, 450), W:243, H:81","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"30무9321","20181105085156248","C:\Img\2018\11\05\085156248S_9321.jpg","01","120",,"20",,"1","309321","(21, 530), W:185, H:93","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"02서3085","20181105090034505","C:\Img\2018\11\05\090034505S_3085.jpg","01","68",,"16",,"1","023085","(171, 460), W:263, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"34모1807","20181105092934668","C:\Img\2018\11\05\092934668S_1807.jpg","01","83",,"22",,"1","341807","(101, 516), W:215, H:89","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"06부5849","20181105093111560","C:\Img\2018\11\05\093111560S_5849.jpg","01","87",,"16",,"1","065849","(153, 442), W:201, H:81","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"서울31자7928","20181105094302393","C:\Img\2018\11\05\094302393S_7928.jpg","01","56",,"19",,"1","317928","(215, 446), W:253, H:83","1200UM 12430549 / 1/1500S / Gain 500 /",,,
,"46호9739","20181105105117310","C:\Img\2018\11\05\105117310S_9739.jpg","01","60",,"37",,"1","469739","(333, 504), W:241, H:87","1200UM 12430549 / 1/1500S / Gain 500 /",,,
