일련번호,차량번호,통과시각,파일경로,CODE,인식타임,경차여부,바닥밝기,유효,선택,숫자번호
,"51가1768","20181119172856203","C:\Img\2018\11\19\172856203S_1768.jpg","01","63",,"3",,"1","511768"
,"37더2877","20181119173346015","C:\Img\2018\11\19\173346015S_2877.jpg","01","62",,"3",,"1","372877"
,"36마3366","20181119180755640","C:\Img\2018\11\19\180755640S_3366.jpg","01","60",,"7",,"1","363366"
,"13소9704","20181119181044781","C:\Img\2018\11\19\181044781S_9704.jpg","01","69",,"4",,"1","139704"
,"62부6814","20181119181121578","C:\Img\2018\11\19\181121578S_6814.jpg","01","47",,"3",,"1","626814"
,"67수6782","20181119181140140","C:\Img\2018\11\19\181140140S_6782.jpg","01","49",,"4",,"1","676782"
,"01고0279","20181119181416031","C:\Img\2018\11\19\181416031S_0279.jpg","01","66",,"3",,"1","010279"
,"07노7269","20181119182459687","C:\Img\2018\11\19\182459687S_7269.jpg","01","64",,"3",,"1","077269"
,"XXXX8469","20181119182619437","C:\Img\2018\11\19\182619437S_8469.jpg","01","171",,"3","1","1","8469"
,"40너3690","20181119182912671","C:\Img\2018\11\19\182912671S_3690.jpg","01","58",,"4",,"1","403690"
,"13나4570","20181119183004671","C:\Img\2018\11\19\183004671S_4570.jpg","01","85",,"4",,"1","134570"
,"11노3534","20181119184957390","C:\Img\2018\11\19\184957390S_3534.jpg","01","59",,"4",,"1","113534"
,"35누7523","20181119185144406","C:\Img\2018\11\19\185144406S_7523.jpg","01","63",,"4",,"1","357523"
,"38너1787","20181119185504156","C:\Img\2018\11\19\185504156S_1787.jpg","01","75",,"4",,"1","381787"
,"14가7137","20181119190620281","C:\Img\2018\11\19\190620281S_7137.jpg","01","66",,"8",,"1","147137"
,"42무1452","20181119190816468","C:\Img\2018\11\19\190816468S_1452.jpg","01","71",,"6",,"1","421452"
,"27호2039","20181119190941437","C:\Img\2018\11\19\190941437S_2039.jpg","01","61",,"9",,"1","272039"
,"XXXX4312","20181119192109765","C:\Img\2018\11\19\192109765S_4312.jpg","01","169",,"6","1","1","4312"
,"03서1310","20181119192829718","C:\Img\2018\11\19\192829718S_1310.jpg","01","71",,"5",,"1","031310"
,"01우1448","20181119192911750","C:\Img\2018\11\19\192911750S_1448.jpg","01","60",,"8",,"1","011448"
,"64노4405","20181119193704906","C:\Img\2018\11\19\193704906S_4405.jpg","01","84",,"5",,"1","644405"
,"19도2992","20181119195103000","C:\Img\2018\11\19\195103000S_2992.jpg","01","79",,"5",,"1","192992"
,"61고5104","20181119200235296","C:\Img\2018\11\19\200235296S_5104.jpg","01","97",,"6",,"1","615104"
,"37소6600","20181119200850609","C:\Img\2018\11\19\200850609S_6600.jpg","01","65",,"6",,"1","376600"
,"49저0471","20181119201227328","C:\Img\2018\11\19\201227328S_0471.jpg","01","79",,"6",,"1","490471"
,"13버5875","20181119223012046","C:\Img\2018\11\19\223012046S_5875.jpg","01","82",,"7",,"1","135875"
,"06구8712","20181119223040875","C:\Img\2018\11\19\223040875S_8712.jpg","01","76",,"8",,"1","068712"
,"07라3663","20181119223634750","C:\Img\2018\11\19\223634750S_3663.jpg","01","65",,"6",,"1","073663"
,"20하8435","20181120005304859","C:\Img\2018\11\20\005304859S_8435.jpg","01","75",,"6",,"1","208435"
,"66호6273","20181120061921671","C:\Img\2018\11\20\061921671S_6273.jpg","01","84",,"6",,"1","666273"
,"80저8783","20181120080947234","C:\Img\2018\11\20\080947234S_8783.jpg","01","100",,"4",,"1","808783"
,"38허1321","20181120082325734","C:\Img\2018\11\20\082325734S_1321.jpg","01","68",,"3",,"1","381321"
,"07라3663","20181120093732984","C:\Img\2018\11\20\093732984S_3663.jpg","01","72",,"4",,"1","073663"
,"63하6902","20181120101257734","C:\Img\2018\11\20\101257734S_6902.jpg","01","70",,"6",,"1","636902"
,"42소5952","20181120101643921","C:\Img\2018\11\20\101643921S_5952.jpg","01","70",,"3",,"1","425952"
,"67수6782","20181120101705687","C:\Img\2018\11\20\101705687S_6782.jpg","01","67",,"11",,"1","676782"
,"07나0112","20181120102637125","C:\Img\2018\11\20\102637125S_0112.jpg","01","77",,"3",,"1","070112"
,"55나6209","20181120104423984","C:\Img\2018\11\20\104423984S_6209.jpg","01","86",,"4",,"1","556209"
,"37소6600","20181120104730781","C:\Img\2018\11\20\104730781S_6600.jpg","01","53",,"4",,"1","376600"
,"35우2622","20181120105723187","C:\Img\2018\11\20\105723187S_2622.jpg","01","58",,"3",,"1","352622"
,"37노3946","20181120105754828","C:\Img\2018\11\20\105754828S_3946.jpg","01","48",,"4",,"1","373946"
,"37나9561","20181120110129250","C:\Img\2018\11\20\110129250S_9561.jpg","01","49",,"3",,"1","379561"
,"46부1157","20181120110245328","C:\Img\2018\11\20\110245328S_1157.jpg","01","60",,"3",,"1","461157"
,"51가1768","20181120110546562","C:\Img\2018\11\20\110546562S_1768.jpg","01","59",,"3",,"1","511768"
,"37더2877","20181120112121078","C:\Img\2018\11\20\112121078S_2877.jpg","01","71",,"3",,"1","372877"
,"13버5875","20181120113033171","C:\Img\2018\11\20\113033171S_5875.jpg","01","56",,"4",,"1","135875"
,"27호2039","20181120113730671","C:\Img\2018\11\20\113730671S_2039.jpg","01","66",,"5",,"1","272039"
,"24나2117","20181120122121468","C:\Img\2018\11\20\122121468S_2117.jpg","01","71",,"3",,"1","242117"
,"29오7323","20181120122221468","C:\Img\2018\11\20\122221468S_7323.jpg","01","47",,"4",,"1","297323"
,"경기51러9101","20181120123711109","C:\Img\2018\11\20\123711109S_9101.jpg","01","82",,"4",,"1","519101"
,"39보8578","20181120123741609","C:\Img\2018\11\20\123741609S_8578.jpg","01","54",,"3",,"1","398578"
,"14가7137","20181120125144453","C:\Img\2018\11\20\125144453S_7137.jpg","01","60",,"5",,"1","147137"
,"38너1787","20181120132704093","C:\Img\2018\11\20\132704093S_1787.jpg","01","82",,"3",,"1","381787"
,"07노7269","20181120134305953","C:\Img\2018\11\20\134305953S_7269.jpg","01","58",,"3",,"1","077269"
,"36보9078","20181120134311875","C:\Img\2018\11\20\134311875S_9078.jpg","01","72",,"3",,"1","369078"
,"96로9053","20181120140905359","C:\Img\2018\11\20\140905359S_9053.jpg","01","72",,"3",,"1","969053"
,"07라3663","20181120141445562","C:\Img\2018\11\20\141445562S_3663.jpg","01","91",,"3",,"1","073663"
,"71하8886","20181120141629078","C:\Img\2018\11\20\141629078S_8886.jpg","01","72",,"3",,"1","718886"
,"68하1564","20181120141656500","C:\Img\2018\11\20\141656500S_1564.jpg","01","60",,"4",,"1","681564"
,"71하8886","20181120144107046","C:\Img\2018\11\20\144107046S_8886.jpg","01","77",,"3",,"1","718886"
,"65호6941","20181120144533781","C:\Img\2018\11\20\144533781S_6941.jpg","01","62",,"5",,"1","656941"
,"68호4057","20181120145050656","C:\Img\2018\11\20\145050656S_4057.jpg","01","71",,"9",,"1","684057"
,"52하9514","20181120145100921","C:\Img\2018\11\20\145100921S_9514.jpg","01","70",,"5",,"1","529514"
,"04호5440","20181120145105015","C:\Img\2018\11\20\145105015S_5440.jpg","01","78",,"4",,"1","045440"
,"01고0279","20181120145858890","C:\Img\2018\11\20\145858890S_0279.jpg","01","59",,"3",,"1","010279"
,"29호5051","20181120150700703","C:\Img\2018\11\20\150700703S_5051.jpg","01","64",,"4",,"1","295051"
,"29호5914","20181120150728687","C:\Img\2018\11\20\150728687S_5914.jpg","01","61",,"4",,"1","295914"
,"45수6063","20181120151147093","C:\Img\2018\11\20\151147093S_6063.jpg","01","62",,"3",,"1","456063"
,"32저2575","20181120154336031","C:\Img\2018\11\20\154336031S_2575.jpg","01","65",,"4",,"1","322575"
,"63라0270","20181120154804281","C:\Img\2018\11\20\154804281S_0270.jpg","01","88",,"4",,"1","630270"
,"46하9905","20181120161240703","C:\Img\2018\11\20\161240703S_9905.jpg","01","124",,"12",,"1","469905"
,"76허2704","20181120161354296","C:\Img\2018\11\20\161354296S_2704.jpg","01","64",,"4",,"1","762704"
,"27마1046","20181120163104843","C:\Img\2018\11\20\163104843S_1046.jpg","01","67",,"3",,"1","271046"
,"69호5403","20181120163341406","C:\Img\2018\11\20\163341406S_5403.jpg","01","65",,"4",,"1","695403"
,"71호8814","20181120164237484","C:\Img\2018\11\20\164237484S_8814.jpg","01","74",,"3",,"1","718814"
,"07나0112","20181120171036968","C:\Img\2018\11\20\171036968S_0112.jpg","01","53",,"3",,"1","070112"
,"46주8840","20181120171048359","C:\Img\2018\11\20\171048359S_8840.jpg","01","50",,"4",,"1","468840"
,"49거0469","20181120172109703","C:\Img\2018\11\20\172109703S_0469.jpg","01","61",,"3",,"1","490469"
,"51가1768","20181120172252140","C:\Img\2018\11\20\172252140S_1768.jpg","01","68",,"3",,"1","511768"
,"27호2039","20181120172742796","C:\Img\2018\11\20\172742796S_2039.jpg","01","55",,"5",,"1","272039"
,"37더2877","20181120172755687","C:\Img\2018\11\20\172755687S_2877.jpg","01","66",,"3",,"1","372877"
,"13소9704","20181120173241609","C:\Img\2018\11\20\173241609S_9704.jpg","01","83",,"10",,"1","139704"
,"20하7087","20181120174523937","C:\Img\2018\11\20\174523937S_7087.jpg","01","75",,"4",,"1","207087"
,"67수6782","20181120175020953","C:\Img\2018\11\20\175020953S_6782.jpg","01","77",,"7",,"1","676782"
,"36마3366","20181120180455437","C:\Img\2018\11\20\180455437S_3366.jpg","01","48",,"4",,"1","363366"
,"61고5104","20181120181733781","C:\Img\2018\11\20\181733781S_5104.jpg","01","76",,"3",,"1","615104"
,"72허1927","20181120182327015","C:\Img\2018\11\20\182327015S_1927.jpg","01","57",,"5",,"1","721927"
,"12라0587","20181120185040078","C:\Img\2018\11\20\185040078S_0587.jpg","01","87",,"5",,"1","120587"
,"24나2117","20181120185128453","C:\Img\2018\11\20\185128453S_2117.jpg","01","98",,"5",,"1","242117"
,"01우1448","20181120185131453","C:\Img\2018\11\20\185131453S_1448.jpg","01","71",,"4",,"1","011448"
,"07노7269","20181120185142531","C:\Img\2018\11\20\185142531S_7269.jpg","01","50",,"3",,"1","077269"
,"20하4986","20181120190146484","C:\Img\2018\11\20\190146484S_4986.jpg","01","87",,"19",,"1","204986"
,"14가7137","20181120190430828","C:\Img\2018\11\20\190430828S_7137.jpg","01","68",,"8",,"1","147137"
,"03서1310","20181120191110171","C:\Img\2018\11\20\191110171S_1310.jpg","01","67",,"5",,"1","031310"
,"20하7068","20181120191312234","C:\Img\2018\11\20\191312234S_7068.jpg","01","67",,"6",,"1","207068"
,"16마7524","20181120191518421","C:\Img\2018\11\20\191518421S_7524.jpg","01","76",,"7",,"1","167524"
,"13버5875","20181120195429265","C:\Img\2018\11\20\195429265S_5875.jpg","01","92",,"7",,"1","135875"
,"07라3663","20181120223658484","C:\Img\2018\11\20\223658484S_3663.jpg","01","173",,"5",,"1","073663"
,"62부6814","20181120235945187","C:\Img\2018\11\20\235945187S_6814.jpg","01","55",,"5",,"1","626814"
,"67호1318","20181121092316953","C:\Img\2018\11\21\092316953S_1318.jpg","01","50",,"4",,"1","671318"
,"46하9905","20181121092714921","C:\Img\2018\11\21\092714921S_9905.jpg","01","97",,"3",,"1","469905"
,"07나0112","20181121094553968","C:\Img\2018\11\21\094553968S_0112.jpg","01","64",,"3",,"1","070112"
,"14허6149","20181121094612859","C:\Img\2018\11\21\094612859S_6149.jpg","01","77",,"4",,"1","146149"
,"12라0587","20181121100241796","C:\Img\2018\11\21\100241796S_0587.jpg","01","78",,"5",,"1","120587"
,"68호5295","20181121101704875","C:\Img\2018\11\21\101704875S_5295.jpg","01","59",,"4",,"1","685295"
,"51가1768","20181121102152578","C:\Img\2018\11\21\102152578S_1768.jpg","01","67",,"3",,"1","511768"
,"46주4157","20181121103339062","C:\Img\2018\11\21\103339062S_4157.jpg","01","44",,"3",,"1","464157"
,"37나9561","20181121111952796","C:\Img\2018\11\21\111952796S_9561.jpg","01","53",,"4",,"1","379561"
,"35우2622","20181121112103515","C:\Img\2018\11\21\112103515S_2622.jpg","01","56",,"3",,"1","352622"
,"46부1157","20181121112547859","C:\Img\2018\11\21\112547859S_1157.jpg","01","53",,"3",,"1","461157"
,"61고5104","20181121112934734","C:\Img\2018\11\21\112934734S_5104.jpg","01","68",,"3",,"1","615104"
,"XXXX2877","20181121113729656","C:\Img\2018\11\21\113729656S_2877.jpg","01","184",,"3","1","1","2877"
,"20하8307","20181121114556062","C:\Img\2018\11\21\114556062S_8307.jpg","01","65",,"3",,"1","208307"
,"07나0112","20181121114644015","C:\Img\2018\11\21\114644015S_0112.jpg","01","70",,"3",,"1","070112"
,"37노3946","20181121115448796","C:\Img\2018\11\21\115448796S_3946.jpg","01","72",,"4",,"1","373946"
,"39보8578","20181121115606234","C:\Img\2018\11\21\115606234S_8578.jpg","01","62",,"3",,"1","398578"
,"55나6209","20181121115615781","C:\Img\2018\11\21\115615781S_6209.jpg","01","76",,"4",,"1","556209"
,"XXXX2992","20181121120155078","C:\Img\2018\11\21\120155078S_2992.jpg","01","178",,"3","1","1","2992"
,"03서1310","20181121122647359","C:\Img\2018\11\21\122647359S_1310.jpg","01","64",,"3",,"1","031310"
,"55오9956","20181121130057421","C:\Img\2018\11\21\130057421S_9956.jpg","01","60",,"4",,"1","559956"
,"01우5099","20181121130149968","C:\Img\2018\11\21\130149968S_5099.jpg","01","50",,"4",,"1","015099"
,"07라3663","20181121130254734","C:\Img\2018\11\21\130254734S_3663.jpg","01","69",,"3",,"1","073663"
,"38너1787","20181121131030234","C:\Img\2018\11\21\131030234S_1787.jpg","01","65",,"3",,"1","381787"
,"서울80자8433","20181121133530765","C:\Img\2018\11\21\133530765S_8433.jpg","01","82",,"3",,"1","808433"
,"33허9904","20181121133539953","C:\Img\2018\11\21\133539953S_9904.jpg","01","68",,"4",,"1","339904"
,"38너1787","20181121144010796","C:\Img\2018\11\21\144010796S_1787.jpg","01","90",,"4",,"1","381787"
,"24나2117","20181121150734828","C:\Img\2018\11\21\150734828S_2117.jpg","01","68",,"3",,"1","242117"
,"56로9542","20181121153000875","C:\Img\2018\11\21\153000875S_9542.jpg","01","67",,"4",,"1","569542"
,"51오4696","20181121154937437","C:\Img\2018\11\21\154937437S_4696.jpg","01","70",,"4",,"1","514696"
,"52부1095","20181121155139187","C:\Img\2018\11\21\155139187S_1095.jpg","01","85",,"4",,"1","521095"
,"36마3366","20181121160240062","C:\Img\2018\11\21\160240062S_3366.jpg","01","54",,"4",,"1","363366"
,"64호8123","20181121165733265","C:\Img\2018\11\21\165733265S_8123.jpg","01","68",,"3",,"1","648123"
,"13버5875","20181121171028390","C:\Img\2018\11\21\171028390S_5875.jpg","01","58",,"4",,"1","135875"
,"19도2992","20181121175850671","C:\Img\2018\11\21\175850671S_2992.jpg","01","69",,"3",,"1","192992"
,"61고5104","20181121180339609","C:\Img\2018\11\21\180339609S_5104.jpg","01","85",,"3",,"1","615104"
,"07라3663","20181121180443781","C:\Img\2018\11\21\180443781S_3663.jpg","01","105",,"3",,"1","073663"
,"01우1448","20181121180506140","C:\Img\2018\11\21\180506140S_1448.jpg","01","68",,"4",,"1","011448"
,"29호5051","20181121181622250","C:\Img\2018\11\21\181622250S_5051.jpg","01","49",,"4",,"1","295051"
,"63라0270","20181121182646296","C:\Img\2018\11\21\182646296S_0270.jpg","01","78",,"9",,"1","630270"
,"49거0469","20181121183110078","C:\Img\2018\11\21\183110078S_0469.jpg","01","59",,"3",,"1","490469"
,"07나0112","20181121184209968","C:\Img\2018\11\21\184209968S_0112.jpg","01","63",,"3",,"1","070112"
,"62부6814","20181121185629875","C:\Img\2018\11\21\185629875S_6814.jpg","01","74",,"3",,"1","626814"
,"12누3858","20181121190610656","C:\Img\2018\11\21\190610656S_3858.jpg","01","61",,"8",,"1","123858"
,"14가7137","20181121190630828","C:\Img\2018\11\21\190630828S_7137.jpg","01","69",,"8",,"1","147137"
,"11노3534","20181121190637421","C:\Img\2018\11\21\190637421S_3534.jpg","01","84",,"7",,"1","113534"
,"35누7523","20181121190821843","C:\Img\2018\11\21\190821843S_7523.jpg","01","91",,"7",,"1","357523"
,"13소9704","20181121190945093","C:\Img\2018\11\21\190945093S_9704.jpg","01","57",,"6",,"1","139704"
,"07노7269","20181121191922828","C:\Img\2018\11\21\191922828S_7269.jpg","01","71",,"4",,"1","077269"
,"12구4312","20181121195142125","C:\Img\2018\11\21\195142125S_4312.jpg","01","75",,"6",,"1","124312"
,"37소6600","20181121200855265","C:\Img\2018\11\21\200855265S_6600.jpg","01","65",,"6",,"1","376600"
,"03서1310","20181121201218781","C:\Img\2018\11\21\201218781S_1310.jpg","01","58",,"5",,"1","031310"
,"76나5241","20181121203817203","C:\Img\2018\11\21\203817203S_5241.jpg","01","68",,"7",,"1","765241"
,"29호3965","20181121204939671","C:\Img\2018\11\21\204939671S_3965.jpg","01","71",,"6",,"1","293965"
,"29오7323","20181121211832156","C:\Img\2018\11\21\211832156S_7323.jpg","01","58",,"7",,"1","297323"
,"51머0725","20181121222144437","C:\Img\2018\11\21\222144437S_0725.jpg","01","56",,"5",,"1","510725"
,"65도1042","20181121222151015","C:\Img\2018\11\21\222151015S_1042.jpg","01","45",,"6",,"1","651042"
,"07라3663","20181121222246546","C:\Img\2018\11\21\222246546S_3663.jpg","01","68",,"6",,"1","073663"
,"64머2678","20181122083737703","C:\Img\2018\11\22\083737703S_2678.jpg","01","68",,"4",,"1","642678"
,"10허5004","20181122093146734","C:\Img\2018\11\22\093146734S_5004.jpg","01","62",,"4",,"1","105004"
,"미인식","20181122093433953","C:\Img\2018\11\22\093433953S_XXXX.jpg","01","0",,"4","1","1",
,"01가6796","20181122100249500","C:\Img\2018\11\22\100249500S_6796.jpg","01","69",,"4",,"1","016796"
,"27호2039","20181122100320890","C:\Img\2018\11\22\100320890S_2039.jpg","01","64",,"5",,"1","272039"
,"29호5051","20181122103012671","C:\Img\2018\11\22\103012671S_5051.jpg","01","71",,"4",,"1","295051"
,"65호6960","20181122103125000","C:\Img\2018\11\22\103125000S_6960.jpg","01","74",,"4",,"1","656960"
,"14허5884","20181122103411953","C:\Img\2018\11\22\103411953S_5884.jpg","01","95",,"4",,"1","145884"
,"20하8308","20181122104102328","C:\Img\2018\11\22\104102328S_8308.jpg","01","69",,"4",,"1","208308"
,"37소6600","20181122110825203","C:\Img\2018\11\22\110825203S_6600.jpg","01","49",,"4",,"1","376600"
,"43더0538","20181122115410171","C:\Img\2018\11\22\115410171S_0538.jpg","01","105",,"3",,"1","430538"
,"29오7323","20181122115502890","C:\Img\2018\11\22\115502890S_7323.jpg","01","58",,"4",,"1","297323"
,"39보8578","20181122120603812","C:\Img\2018\11\22\120603812S_8578.jpg","01","67",,"3",,"1","398578"
,"07나0112","20181122122513203","C:\Img\2018\11\22\122513203S_0112.jpg","01","66",,"3",,"1","070112"
,"35우2622","20181122124621531","C:\Img\2018\11\22\124621531S_2622.jpg","01","62",,"3",,"1","352622"
,"37나9561","20181122125223234","C:\Img\2018\11\22\125223234S_9561.jpg","01","58",,"3",,"1","379561"
,"43더0538","20181122130205375","C:\Img\2018\11\22\130205375S_0538.jpg","01","107",,"3",,"1","430538"
,"37더2877","20181122130637109","C:\Img\2018\11\22\130637109S_2877.jpg","01","55",,"3",,"1","372877"
,"11노3534","20181122130726109","C:\Img\2018\11\22\130726109S_3534.jpg","01","67",,"4",,"1","113534"
,"37소6600","20181122131705734","C:\Img\2018\11\22\131705734S_6600.jpg","01","47",,"4",,"1","376600"
,"33허9904","20181122134307468","C:\Img\2018\11\22\134307468S_9904.jpg","01","104",,"4",,"1","339904"
,"07라3663","20181122135848687","C:\Img\2018\11\22\135848687S_3663.jpg","01","231",,"3",,"1","073663"
,"24나2117","20181122140634109","C:\Img\2018\11\22\140634109S_2117.jpg","01","77",,"9",,"1","242117"
,"20버1935","20181122141257625","C:\Img\2018\11\22\141257625S_1935.jpg","01","59",,"4",,"1","201935"
,"42소5952","20181122141310062","C:\Img\2018\11\22\141310062S_5952.jpg","01","67",,"3",,"1","425952"
,"37노3946","20181122142350765","C:\Img\2018\11\22\142350765S_3946.jpg","01","49",,"4",,"1","373946"
,"XXXX4617","20181122143959500","C:\Img\2018\11\22\143959500S_4617.jpg","01","231",,"4","1","1","4617"
,"07노7269","20181122144018468","C:\Img\2018\11\22\144018468S_7269.jpg","01","49",,"3",,"1","077269"
,"14허8379","20181122151340812","C:\Img\2018\11\22\151340812S_8379.jpg","01","70",,"4",,"1","148379"
,"72호1221","20181122151346687","C:\Img\2018\11\22\151346687S_1221.jpg","01","59",,"4",,"1","721221"
,"29호5051","20181122152044781","C:\Img\2018\11\22\152044781S_5051.jpg","01","64",,"4",,"1","295051"
,"미인식","20181122152105656","C:\Img\2018\11\22\152105656S_XXXX.jpg","01","240",,"11","1","1",
,"05저8441","20181122152253156","C:\Img\2018\11\22\152253156S_8441.jpg","01","82",,"5",,"1","058441"
,"15무0234","20181122152344937","C:\Img\2018\11\22\152344937S_0234.jpg","01","51",,"3",,"1","150234"
,"20하9022","20181122153022390","C:\Img\2018\11\22\153022390S_9022.jpg","01","77",,"3",,"1","209022"
,"40호1857","20181122153033156","C:\Img\2018\11\22\153033156S_1857.jpg","01","81",,"3",,"1","401857"
,"63호8454","20181122163502734","C:\Img\2018\11\22\163502734S_8454.jpg","01","78",,"5",,"1","638454"
,"36가5218","20181122164910890","C:\Img\2018\11\22\164910890S_5218.jpg","01","103",,"6",,"1","365218"
,"15무0234","20181122171109843","C:\Img\2018\11\22\171109843S_0234.jpg","01","69",,"3",,"1","150234"
,"65루8740","20181122173655484","C:\Img\2018\11\22\173655484S_8740.jpg","01","57",,"3",,"1","658740"
,"XXXX8596","20181122173706656","C:\Img\2018\11\22\173706656S_8596.jpg","01","218",,"4","1","1","8596"
,"27호2039","20181122175108765","C:\Img\2018\11\22\175108765S_2039.jpg","01","62",,"5",,"1","272039"
,"37소6600","20181122175214187","C:\Img\2018\11\22\175214187S_6600.jpg","01","61",,"4",,"1","376600"
,"46부1157","20181122175902890","C:\Img\2018\11\22\175902890S_1157.jpg","01","52",,"3",,"1","461157"
,"36마3366","20181122180337687","C:\Img\2018\11\22\180337687S_3366.jpg","01","62",,"4",,"1","363366"
,"61고5104","20181122180803062","C:\Img\2018\11\22\180803062S_5104.jpg","01","88",,"3",,"1","615104"
,"13소9704","20181122184041312","C:\Img\2018\11\22\184041312S_9704.jpg","01","66",,"9",,"1","139704"
,"67수6782","20181122184739921","C:\Img\2018\11\22\184739921S_6782.jpg","01","65",,"3",,"1","676782"
,"63라0270","20181122185311609","C:\Img\2018\11\22\185311609S_0270.jpg","01","65",,"5",,"1","630270"
,"19도2992","20181122185349484","C:\Img\2018\11\22\185349484S_2992.jpg","01","107",,"3",,"1","192992"
,"XXXX5241","20181122185633906","C:\Img\2018\11\22\185633906S_5241.jpg","01","270",,"4","1","1","5241"
,"35누7523","20181122190355359","C:\Img\2018\11\22\190355359S_7523.jpg","01","64",,"7",,"1","357523"
,"55나6209","20181122190405281","C:\Img\2018\11\22\190405281S_6209.jpg","01","79",,"6",,"1","556209"
,"38너1787","20181122190715015","C:\Img\2018\11\22\190715015S_1787.jpg","01","130",,"5",,"1","381787"
,"01고0279","20181122190742281","C:\Img\2018\11\22\190742281S_0279.jpg","01","63",,"5",,"1","010279"
,"37더2877","20181122191536187","C:\Img\2018\11\22\191536187S_2877.jpg","01","86",,"5",,"1","372877"
,"12구4312","20181122192608750","C:\Img\2018\11\22\192608750S_4312.jpg","01","64",,"6",,"1","124312"
,"03서1310","20181122194700781","C:\Img\2018\11\22\194700781S_1310.jpg","01","70",,"5",,"1","031310"
,"66조3422","20181122200927750","C:\Img\2018\11\22\200927750S_3422.jpg","01","61",,"7",,"1","663422"
,"51가1768","20181122201008593","C:\Img\2018\11\22\201008593S_1768.jpg","01","64",,"6",,"1","511768"
,"13버5875","20181122202604078","C:\Img\2018\11\22\202604078S_5875.jpg","01","92",,"7",,"1","135875"
,"42조6355","20181122204037046","C:\Img\2018\11\22\204037046S_6355.jpg","01","65",,"6",,"1","426355"
,"미인식","20181122212949140","C:\Img\2018\11\22\212949140S_XXXX.jpg","01","218",,"46","1","1",
,"46주8840","20181122214015062","C:\Img\2018\11\22\214015062S_8840.jpg","01","66",,"7",,"1","468840"
,"51루7716","20181122223848921","C:\Img\2018\11\22\223848921S_7716.jpg","01","99",,"5",,"1","517716"
,"23마3535","20181122232517359","C:\Img\2018\11\22\232517359S_3535.jpg","01","100",,"6",,"1","233535"
,"22더3104","20181122232535671","C:\Img\2018\11\22\232535671S_3104.jpg","01","140",,"6",,"1","223104"
,"XXXX4261","20181122232631859","C:\Img\2018\11\22\232631859S_4261.jpg","01","153",,"6","1","1","4261"
,"07라3663","20181122232639796","C:\Img\2018\11\22\232639796S_3663.jpg","01","131",,"6",,"1","073663"
,"40호1857","20181123085604421","C:\Img\2018\11\23\085604421S_1857.jpg","01","61",,"3",,"1","401857"
,"69부1462","20181123091532453","C:\Img\2018\11\23\091532453S_1462.jpg","01","56",,"5",,"1","691462"
,"82너8884","20181123102103984","C:\Img\2018\11\23\102103984S_8884.jpg","01","68",,"4",,"1","828884"
,"07로6254","20181123103227062","C:\Img\2018\11\23\103227062S_6254.jpg","01","94",,"4",,"1","076254"
,"65보2896","20181123103328984","C:\Img\2018\11\23\103328984S_2896.jpg","01","87",,"4",,"1","652896"
,"37더2877","20181123103913093","C:\Img\2018\11\23\103913093S_2877.jpg","01","66",,"2",,"1","372877"
,"13소9704","20181123104937906","C:\Img\2018\11\23\104937906S_9704.jpg","01","67",,"4",,"1","139704"
,"63호3219","20181123105911281","C:\Img\2018\11\23\105911281S_3219.jpg","01","78",,"4",,"1","633219"
,"69하4179","20181123105914781","C:\Img\2018\11\23\105914781S_4179.jpg","01","56",,"3",,"1","694179"
,"37나9561","20181123110210031","C:\Img\2018\11\23\110210031S_9561.jpg","01","52",,"4",,"1","379561"
,"35우2622","20181123110312406","C:\Img\2018\11\23\110312406S_2622.jpg","01","68",,"3",,"1","352622"
,"01고0279","20181123110636125","C:\Img\2018\11\23\110636125S_0279.jpg","01","44",,"3",,"1","010279"
,"20하8307","20181123112636265","C:\Img\2018\11\23\112636265S_8307.jpg","01","65",,"4",,"1","208307"
,"07가4604","20181123113824265","C:\Img\2018\11\23\113824265S_4604.jpg","01","58",,"4",,"1","074604"
,"55오9956","20181123115651437","C:\Img\2018\11\23\115651437S_9956.jpg","01","78",,"4",,"1","559956"
,"42무1452","20181123115816296","C:\Img\2018\11\23\115816296S_1452.jpg","01","90",,"4",,"1","421452"
,"37소6600","20181123115943546","C:\Img\2018\11\23\115943546S_6600.jpg","01","51",,"4",,"1","376600"
,"71하8954","20181123121844640","C:\Img\2018\11\23\121844640S_8954.jpg","01","67",,"5",,"1","718954"
,"62부6814","20181123122059953","C:\Img\2018\11\23\122059953S_6814.jpg","01","57",,"3",,"1","626814"
,"71하9919","20181123122629187","C:\Img\2018\11\23\122629187S_9919.jpg","01","77",,"3",,"1","719919"
,"07라3663","20181123123413796","C:\Img\2018\11\23\123413796S_3663.jpg","01","113",,"3",,"1","073663"
,"07나0112","20181123130438953","C:\Img\2018\11\23\130438953S_0112.jpg","01","71",,"3",,"1","070112"
,"66무6536","20181123131428890","C:\Img\2018\11\23\131428890S_6536.jpg","01","74",,"4",,"1","666536"
,"20하7068","20181123131952109","C:\Img\2018\11\23\131952109S_7068.jpg","01","73",,"4",,"1","207068"
,"63호8454","20181123133415640","C:\Img\2018\11\23\133415640S_8454.jpg","01","67",,"5",,"1","638454"
,"15무0234","20181123133650328","C:\Img\2018\11\23\133650328S_0234.jpg","01","52",,"3",,"1","150234"
,"66호6581","20181123133707968","C:\Img\2018\11\23\133707968S_6581.jpg","01","52",,"4",,"1","666581"
